ID,Vendor,Country,Product_Group,Sub_Classification,Shipment_Mode,Year,Quarter,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Freight_Type,Freight_Cost_USD,Line_Item_Value,Freight_Cost_Ratio,Dosage_Applicable,Weight_Kilograms
47048,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Guyana,ARV,Adult,Air,2011,3,0,On Time,On Time,Separate,2171.57,108832.8,2.0,Applicable,334.0
47050,"Orgenics, Ltd",Mozambique,HRDT,HIV test,Air,2011,4,0,On Time,On Time,Separate,26532.85,589509.9,4.5,Not Applicable,1306.0
47077,EMCURE PHARMACEUTICALS LTD,Uganda,ARV,Adult,Air,2015,2,0,On Time,On Time,Separate,5375.13,166230.0,3.23,Applicable,1197.0
47084,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,3,0,On Time,On Time,Absorbed,,445.57,,Applicable,
47089,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2013,2,0,On Time,On Time,Absorbed,,2812.74,,Applicable,
47136,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2013,2,0,On Time,On Time,Absorbed,,4157.82,,Applicable,
47200,HETERO LABS LIMITED,Haiti,ARV,Adult,Air,2014,4,0,On Time,On Time,Separate,21886.49,195887.35,11.17,Applicable,2608.0
47212,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Uganda,ARV,Pediatric,Air,2014,4,0,On Time,On Time,Separate,2077.87,2465.6,84.27,Applicable,136.0
47221,"Trinity Biotech, Plc",South Sudan,HRDT,HIV test,Air,2015,2,0,On Time,On Time,Absorbed,,320.0,,Not Applicable,
47233,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2014,3,0,On Time,On Time,Absorbed,,370.96,,Applicable,
47236,"Orgenics, Ltd",Sudan,HRDT,HIV test - Ancillary,Air,2011,2,0,On Time,On Time,Separate,1201.72,200.0,600.86,Not Applicable,2.0
47253,STRIDES ARCOLAB LIMITED,Vietnam,ARV,Adult,Air,2011,3,0,On Time,On Time,Separate,15089.11,58850.0,25.64,Applicable,3828.0
47301,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Zimbabwe,ARV,Pediatric,Air,2015,1,0,On Time,On Time,Separate,1344.94,0.01,13449400.0,Applicable,60.0
47302,Aurobindo Pharma Limited,Guyana,ARV,Pediatric,Air,2013,2,0,On Time,On Time,Absorbed,,1002.8,,Applicable,
47311,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Côte d'Ivoire,ARV,Adult,Ocean,2012,1,0,On Time,On Time,Separate,40289.0,48479.86,83.1,Applicable,393.0
47312,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2014,1,0,On Time,On Time,Absorbed,,777.92,,Applicable,
47356,Aurobindo Pharma Limited,South Africa,ARV,Pediatric,Air,2010,2,1,On Time,On Time,Separate,4762.44,37737.0,12.62,Applicable,4621.0
47388,Aurobindo Pharma Limited,Haiti,ARV,Adult,Ocean,2012,4,0,On Time,On Time,Absorbed,,288252.0,,Applicable,
47400,"Orgenics, Ltd",Zimbabwe,HRDT,HIV test - Ancillary,Air,2014,2,0,On Time,On Time,Absorbed,,19695.0,,Not Applicable,
47406,"Orgenics, Ltd",Zambia,HRDT,HIV test,Air,2013,2,0,On Time,On Time,Separate,19598.71,208560.0,9.4,Not Applicable,1080.0
47411,Aurobindo Pharma Limited,Uganda,ARV,Pediatric,Air,2013,4,0,On Time,On Time,Absorbed,,910.0,,Applicable,
47413,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Haiti,ARV,Adult,Air,2014,1,0,On Time,On Time,Separate,7296.97,100000.0,7.3,Applicable,1189.0
47432,"Standard Diagnostics, Inc.",Côte d'Ivoire,HRDT,HIV test,Air,2014,3,0,On Time,On Time,Separate,5372.87,28700.0,18.72,Not Applicable,468.0
47443,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Uganda,ARV,Adult,Air,2009,4,0,On Time,On Time,Separate,1025.69,4339.2,23.64,Applicable,36.0
47473,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Zimbabwe,ARV,Pediatric,Air,2015,3,0,On Time,On Time,Absorbed,,138597.54,,Applicable,3968.0
47495,Aurobindo Pharma Limited,Swaziland,ARV,Adult,Ocean,2012,1,0,On Time,On Time,Separate,13491.19,637228.0,2.12,Applicable,7712.0
47516,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2013,2,0,On Time,On Time,Absorbed,,148900.86,,Applicable,
47536,"Orgenics, Ltd",Botswana,HRDT,HIV test,Air,2011,1,0,On Time,On Time,Separate,767.63,800.0,95.95,Not Applicable,5.0
47541,HETERO LABS LIMITED,Rwanda,ARV,Adult,Air,2012,3,0,On Time,On Time,Absorbed,,86907.6,,Applicable,
47546,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,ARV,Pediatric,Air,2013,3,0,On Time,On Time,Separate,5506.01,31838.4,17.29,Applicable,619.0
47559,Aurobindo Pharma Limited,South Africa,ARV,Pediatric,Ocean,2011,1,0,On Time,On Time,Separate,17819.74,235000.0,7.58,Applicable,5634.0
47576,CIPLA LIMITED,South Africa,ARV,Adult,Ocean,2011,2,55,Late,Late,Absorbed,,107136.0,,Applicable,
47581,REINBOLD EXPORT IMPORT,Haiti,HRDT,HIV test,Truck,2012,4,0,On Time,On Time,Absorbed,,133000.0,,Not Applicable,
47587,"Orgenics, Ltd",Guyana,HRDT,HIV test,Air,2014,3,0,On Time,On Time,Absorbed,,60500.0,,Not Applicable,
47616,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),Zimbabwe,ARV,Pediatric,Air,2013,3,0,On Time,On Time,Separate,2365.05,4921.0,48.06,Applicable,162.0
47625,CIPLA LIMITED,South Africa,ARV,Adult,Air,2010,4,49,Late,Late,Separate,3646.13,424211.54,0.86,Applicable,3728.0
47638,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Guyana,HRDT,HIV test,Air,2011,3,0,On Time,On Time,Separate,325.67,435.0,74.87,Not Applicable,6.0
47642,"Orgenics, Ltd","Congo, DRC",HRDT,HIV test,Air,2015,3,0,On Time,On Time,Absorbed,,20960.0,,Not Applicable,
47653,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2014,4,0,On Time,On Time,Absorbed,,844.57,,Applicable,
47666,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,3,0,On Time,On Time,Absorbed,,122.18,,Applicable,
47676,Aurobindo Pharma Limited,South Africa,ARV,Adult,Ocean,2011,3,0,On Time,On Time,Absorbed,,1380.88,,Applicable,
47677,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2013,2,0,On Time,On Time,Separate,958.85,4349.62,22.04,Applicable,16.0
47722,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,3,0,On Time,On Time,Absorbed,,234.38,,Applicable,
47759,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2009,4,0,On Time,On Time,Absorbed,,51350.04,,Applicable,
47817,"Trinity Biotech, Plc",South Sudan,HRDT,HIV test,Air,2012,2,0,On Time,On Time,Separate,2147.11,5728.0,37.48,Not Applicable,63.0
47831,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2009,4,0,On Time,On Time,Separate,10296.99,141384.0,7.28,Applicable,424.0
47837,HETERO LABS LIMITED,Rwanda,ARV,Adult,Air,2009,3,0,On Time,On Time,Separate,3054.13,28737.0,10.63,Applicable,550.0
47853,"Orgenics, Ltd",Tanzania,HRDT,HIV test,Air,2010,1,0,On Time,On Time,Separate,6923.2,141680.0,4.89,Not Applicable,461.0
47857,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,HRDT,HIV test,Air,2012,1,0,On Time,On Time,Separate,827.88,9860.0,8.4,Not Applicable,151.0
47862,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),Mozambique,ARV,Adult,Air,2014,4,0,On Time,On Time,Absorbed,,2700.0,,Applicable,
47864,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2010,2,0,On Time,On Time,Separate,6937.66,146727.0,4.73,Applicable,266.0
47870,"Trinity Biotech, Plc",Sudan,HRDT,HIV test,Air,2012,1,0,On Time,On Time,Separate,581.73,1248.0,46.61,Not Applicable,13.0
47923,"Orgenics, Ltd",Zimbabwe,HRDT,HIV test,Air,2009,3,0,On Time,On Time,Separate,3791.81,72000.0,5.27,Not Applicable,324.0
47937,HETERO LABS LIMITED,Vietnam,ARV,Adult,Air,2014,2,0,On Time,On Time,Separate,8764.53,254016.0,3.45,Applicable,3385.0
47949,Aurobindo Pharma Limited,South Africa,ARV,Adult,Ocean,2011,1,31,Late,Late,Absorbed,,394191.54,,Applicable,
47953,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,ARV,Pediatric,Air,2013,1,0,On Time,On Time,Absorbed,,4685.1,,Applicable,
47975,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2011,4,0,On Time,On Time,Separate,5528.41,129465.0,4.27,Applicable,382.0
47977,"Trinity Biotech, Plc",Zambia,HRDT,HIV test,Air,2015,1,0,On Time,On Time,Separate,6664.29,96000.0,6.94,Not Applicable,881.0
47979,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2015,3,0,On Time,On Time,Absorbed,,6978.0,,Applicable,
48043,"Orgenics, Ltd",Kenya,HRDT,HIV test,Air,2010,4,0,On Time,On Time,Separate,15200.59,727842.0,2.09,Not Applicable,1407.0
48044,"Orgenics, Ltd",South Sudan,HRDT,HIV test,Air,2013,3,0,On Time,On Time,Absorbed,,18156.0,,Not Applicable,
48065,Aurobindo Pharma Limited,South Africa,ARV,Pediatric,Air,2010,3,0,On Time,On Time,Separate,3283.59,35004.0,9.38,Applicable,4396.0
48099,"Trinity Biotech, Plc","Congo, DRC",HRDT,HIV test,Air,2015,3,0,On Time,On Time,Absorbed,,1312.0,,Not Applicable,
48102,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,3,0,On Time,On Time,Absorbed,,911.9,,Applicable,
48120,STRIDES ARCOLAB LIMITED,Vietnam,ARV,Adult,Air,2010,3,0,On Time,On Time,Separate,7388.14,5640.0,131.0,Applicable,726.0
48151,Aurobindo Pharma Limited,Rwanda,ARV,Adult,Air,2012,1,0,On Time,On Time,Separate,25382.52,225095.9,11.28,Applicable,4105.0
48155,HETERO LABS LIMITED,Vietnam,ARV,Adult,Air,2011,1,0,On Time,On Time,Absorbed,,7005.6,,Applicable,
48182,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,ARV,Adult,Air,2014,4,0,On Time,On Time,Separate,722.35,1863.2,38.77,Applicable,37.0
48184,Aurobindo Pharma Limited,Rwanda,ARV,Pediatric,Air,2015,1,0,On Time,On Time,Separate,1923.14,12799.68,15.02,Applicable,167.0
48214,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,1,0,On Time,On Time,Absorbed,,243.66,,Applicable,
48216,"Trinity Biotech, Plc",Tanzania,HRDT,HIV test,Air,2012,2,0,On Time,On Time,Separate,13215.15,136000.0,9.72,Not Applicable,1386.0
48228,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Côte d'Ivoire,HRDT,HIV test,Air,2013,3,0,On Time,On Time,Separate,10821.66,98600.0,10.98,Not Applicable,1252.0
48236,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2014,3,0,On Time,On Time,Absorbed,,987.14,,Applicable,
48261,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Rwanda,ARV,Pediatric,Air,2015,3,0,On Time,On Time,Absorbed,,10787.0,,Applicable,
48301,"Orgenics, Ltd",Côte d'Ivoire,HRDT,HIV test,Air,2012,3,0,On Time,On Time,Separate,57933.93,503200.0,11.51,Not Applicable,2995.0
48319,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2014,1,0,On Time,On Time,Absorbed,,4974.52,,Applicable,
48419,CIPLA LIMITED,South Africa,ARV,Adult,Ocean,2011,4,-34,On Time,Early,Separate,19007.72,29422.24,64.6,Applicable,1172.0
48438,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Uganda,ARV,Adult,Air,2011,1,0,On Time,On Time,Separate,761.0,20404.5,3.73,Applicable,21.0
48497,STRIDES ARCOLAB LIMITED,South Africa,ARV,Adult,Ocean,2011,1,-3,On Time,Early,Separate,13677.68,459306.38,2.98,Applicable,9019.0
48500,HETERO LABS LIMITED,Rwanda,ARV,Adult,Ocean,2011,1,0,On Time,On Time,Separate,23736.39,427923.0,5.55,Applicable,24219.0
48516,Aurobindo Pharma Limited,Haiti,ARV,Pediatric,Air,2015,1,0,On Time,On Time,Separate,820.56,540.0,151.96,Applicable,9.0
48517,"Orgenics, Ltd",Zimbabwe,HRDT,HIV test,Air,2010,2,0,On Time,On Time,Separate,18841.09,132840.0,14.18,Not Applicable,1000.0
48519,"Orgenics, Ltd",South Sudan,HRDT,HIV test - Ancillary,Air,2013,4,0,On Time,On Time,Absorbed,,1320.0,,Not Applicable,
48523,"Orgenics, Ltd",Tanzania,HRDT,HIV test,Air,2012,4,0,On Time,On Time,Separate,22223.94,219520.0,10.12,Not Applicable,1303.0
48559,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,3,0,On Time,On Time,Absorbed,,256.48,,Applicable,
48595,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,ARV,Adult,Air,2015,3,0,On Time,On Time,Absorbed,,9304.0,,Applicable,
48623,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Uganda,ARV,Adult,Air,2012,3,0,On Time,On Time,Separate,3387.72,35055.0,9.66,Applicable,195.0
48624,Aurobindo Pharma Limited,Haiti,ARV,Adult,Ocean,2014,4,0,On Time,On Time,Absorbed,,165276.8,,Applicable,
48640,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Burundi,HRDT,HIV test,Air,2015,3,0,On Time,On Time,Separate,877.52,16394.4,5.35,Not Applicable,63.0
48655,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2014,3,0,On Time,On Time,Absorbed,,66.33,,Applicable,
48665,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Burundi,HRDT,HIV test,Air,2015,2,0,On Time,On Time,Separate,812.84,14269.2,5.7,Not Applicable,56.0
48690,Aurobindo Pharma Limited,Haiti,ARV,Pediatric,Air,2013,2,0,On Time,On Time,Separate,5754.16,2951.52,194.96,Applicable,751.0
48706,HETERO LABS LIMITED,Rwanda,ARV,Adult,Ocean,2011,1,0,On Time,On Time,Separate,6499.25,157406.69,4.13,Applicable,3077.0
48729,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,2,0,On Time,On Time,Absorbed,,25.59,,Applicable,
48741,CIPLA LIMITED,Côte d'Ivoire,ARV,Pediatric,Air,2014,2,0,On Time,On Time,Separate,3740.01,7215.0,51.84,Applicable,321.0
48746,Aurobindo Pharma Limited,South Africa,ARV,Adult,Air,2010,3,0,On Time,On Time,Separate,1791.42,81137.1,2.21,Applicable,1727.0
48755,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Haiti,ARV,Adult,Ocean,2012,4,0,On Time,On Time,Absorbed,,431.04,,Applicable,
48757,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2013,2,0,On Time,On Time,Absorbed,,7956.64,,Applicable,
48765,"Orgenics, Ltd",Kenya,HRDT,HIV test,Air,2010,1,3,Late,Late,Separate,8664.89,80.0,10831.11,Not Applicable,822.0
48773,"Orgenics, Ltd",Nigeria,HRDT,HIV test,Air,2014,3,0,On Time,On Time,Separate,59711.34,884215.0,6.75,Not Applicable,4038.0
48821,CIPLA LIMITED,Haiti,ARV,Pediatric,Air,2014,3,0,On Time,On Time,Absorbed,,1825.2,,Applicable,
48825,HETERO LABS LIMITED,Vietnam,ARV,Adult,Air,2015,3,0,On Time,On Time,Absorbed,,71505.0,,Applicable,
48826,INTERNATIONAL HEALTHCARE DISTRIBUTORS,Mozambique,ARV,Adult,Air,2010,2,0,On Time,On Time,Absorbed,,3312.0,,Applicable,
48839,"Orgenics, Ltd",Côte d'Ivoire,HRDT,HIV test,Air,2015,1,0,On Time,On Time,Separate,23013.2,380000.0,6.06,Not Applicable,1930.0
48842,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2014,3,0,On Time,On Time,Absorbed,,93.81,,Applicable,
48857,Aurobindo Pharma Limited,South Africa,ARV,Pediatric,Air,2010,3,150,Late,Late,Separate,2154.52,34884.0,6.18,Applicable,4382.0
48870,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Guyana,ARV,Pediatric,Air,2013,2,0,On Time,On Time,Separate,1152.9,1216.4,94.78,Applicable,52.0
48872,WAGENIA,"Congo, DRC",HRDT,HIV test,Truck,2014,2,0,On Time,On Time,Absorbed,,287975.0,,Not Applicable,
48879,CIPLA LIMITED,South Africa,ARV,Adult,Air,2010,3,0,On Time,On Time,Separate,916.22,90508.68,1.01,Applicable,793.0
48906,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,2,0,On Time,On Time,Absorbed,,283.8,,Applicable,
48923,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,1,0,On Time,On Time,Absorbed,,366.99,,Applicable,
48945,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Uganda,ARV,Adult,Ocean,2013,4,0,On Time,On Time,Separate,33981.11,1072011.71,3.17,Applicable,37127.0
48958,"Trinity Biotech, Plc","Congo, DRC",HRDT,HIV test,Air,2014,2,0,On Time,On Time,Absorbed,,960.0,,Not Applicable,
48994,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,ARV,Adult,Air,2014,4,0,On Time,On Time,Separate,6717.79,162000.0,4.15,Applicable,4168.0
49003,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,ARV,Adult,Air,2011,4,0,On Time,On Time,Separate,21584.02,674000.0,3.2,Applicable,4727.0
49014,"Orgenics, Ltd",Kenya,HRDT,HIV test,Air,2011,3,0,On Time,On Time,Separate,23226.6,736564.0,3.15,Not Applicable,2050.0
49025,Orasure Technologies Inc.,Cameroon,HRDT,HIV test,Air,2013,4,0,On Time,On Time,Separate,88560.19,700000.0,12.65,Not Applicable,5006.0
49063,"Orgenics, Ltd",Nigeria,HRDT,HIV test,Air,2013,4,-2,On Time,Early,Separate,20602.3,273497.0,7.53,Not Applicable,1248.0
49071,PHARMACY DIRECT,South Africa,ARV,Pediatric,Truck,2015,2,0,On Time,On Time,Absorbed,,47.7,,Applicable,
49076,HETERO LABS LIMITED,Vietnam,ARV,Adult,Air,2013,3,0,On Time,On Time,Separate,7312.6,320559.45,2.28,Applicable,5092.0
49085,"Orgenics, Ltd",Sudan,HRDT,HIV test - Ancillary,Air,2012,1,0,On Time,On Time,Separate,942.64,32.0,2945.75,Not Applicable,2.0
49116,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,ARV,Pediatric,Air,2014,3,0,On Time,On Time,Separate,2569.33,8259.76,31.11,Applicable,261.0
49150,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,HRDT,HIV test,Air,2012,2,0,On Time,On Time,Absorbed,,1276.0,,Not Applicable,
49169,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,ARV,Adult,Air,2012,2,0,On Time,On Time,Separate,5610.17,62335.2,9.0,Applicable,561.0
49211,CIPLA LIMITED,South Africa,ARV,Adult,Ocean,2012,1,0,On Time,On Time,Separate,7175.28,157556.0,4.55,Applicable,6220.0
49214,HETERO LABS LIMITED,Rwanda,ARV,Adult,Air,2010,2,0,On Time,On Time,Separate,16769.43,186327.0,9.0,Applicable,3539.0
49225,Aurobindo Pharma Limited,Vietnam,ARV,Adult,Air,2010,2,0,On Time,On Time,Separate,2160.52,22654.8,9.54,Applicable,1056.0
49254,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2013,2,0,On Time,On Time,Absorbed,,4896.7,,Applicable,
49301,"Orgenics, Ltd",Botswana,HRDT,HIV test,Air,2010,2,0,On Time,On Time,Separate,787.28,360.0,218.69,Not Applicable,3.0
49320,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Uganda,ARV,Adult,Air,2012,2,0,On Time,On Time,Separate,1060.22,2938.65,36.08,Applicable,62.0
49359,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,1,0,On Time,On Time,Absorbed,,185776.9,,Applicable,
49363,"Orgenics, Ltd",South Sudan,HRDT,HIV test - Ancillary,Air,2013,3,0,On Time,On Time,Absorbed,,225.0,,Not Applicable,
49366,Aurobindo Pharma Limited,South Africa,ARV,Adult,Ocean,2011,1,32,Late,Late,Absorbed,,181432.98,,Applicable,
49378,"Trinity Biotech, Plc",Zambia,HRDT,HIV test,Air,2010,1,0,On Time,On Time,Separate,17975.84,176000.0,10.21,Not Applicable,1907.0
49380,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,4,0,On Time,On Time,Absorbed,,19410.49,,Applicable,
49386,CIPLA LIMITED,South Africa,ARV,Adult,Ocean,2011,3,0,On Time,On Time,Separate,12796.59,349431.76,3.66,Applicable,3658.0
49387,"Trinity Biotech, Plc",South Sudan,HRDT,HIV test,Air,2012,3,0,On Time,On Time,Separate,4669.02,23968.0,19.48,Not Applicable,262.0
49405,"Orgenics, Ltd",Kenya,HRDT,HIV test,Air,2010,4,0,On Time,On Time,Separate,15353.45,229442.0,6.69,Not Applicable,1427.0
49406,"Orgenics, Ltd",Tanzania,HRDT,HIV test,Air,2014,4,0,On Time,On Time,Separate,2788.07,40320.0,6.91,Not Applicable,204.0
49429,"Orgenics, Ltd",Uganda,HRDT,HIV test,Air,2013,3,0,On Time,On Time,Separate,16337.04,243760.0,6.7,Not Applicable,1323.0
49435,Aurobindo Pharma Limited,Ghana,ARV,Pediatric,Air,2014,2,0,On Time,On Time,Separate,20464.55,51480.0,39.75,Applicable,2343.0
49436,S. BUYS WHOLESALER,South Africa,ARV,Pediatric,Truck,2013,2,0,On Time,On Time,Absorbed,,870.41,,Applicable,
49494,HETERO LABS LIMITED,Vietnam,ARV,Adult,Air,2014,3,0,On Time,On Time,Absorbed,,32508.0,,Applicable,
49498,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Uganda,ARV,Adult,Air,2012,4,0,On Time,On Time,Separate,433.0,21645.0,2.0,Applicable,39.0
49529,S. BUYS WHOLESALER,South Africa,ARV,Adult,Truck,2009,3,0,On Time,On Time,Absorbed,,524304.06,,Applicable,
49535,PHARMACY DIRECT,South Africa,ARV,Adult,Truck,2015,3,0,On Time,On Time,Absorbed,,789.03,,Applicable,
49540,Aurobindo Pharma Limited,South Sudan,ARV,Pediatric,Air,2013,2,0,On Time,On Time,Separate,1191.93,781.25,152.57,Applicable,34.0
49585,HETERO LABS LIMITED,Mozambique,ARV,Adult,Air,2014,1,0,On Time,On Time,Separate,146734.85,2027500.0,7.24,Applicable,34074.0
