ID,Country,Vendor,Shipment_Mode,Year,Quarter,Month,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Product_Group,Line_Item_Value,Freight_Cost_USD,Freight_Type,Weight_Kilograms,Freight_Cost_Ratio
85805,Zambia,SCMS from RDC,Truck,2012,1,2,2012-02-28,2011-11-28,-92,On Time,Early,ARV,38321.92,361.73,Separate,257.0,0.94
85806,Zimbabwe,SCMS from RDC,Truck,2011,4,12,2011-12-07,2011-12-09,2,On Time,On Time,ARV,26335.04,,Absorbed,,
85807,Zimbabwe,SCMS from RDC,Truck,2011,4,12,2011-12-14,2011-12-09,-5,On Time,Early,ARV,130108.68,5216.63,Separate,1013.0,4.01
85808,Nigeria,SCMS from RDC,Air Charter,2012,1,3,2012-03-02,2011-12-18,-75,On Time,Early,ARV,46183.68,15322.73,Separate,726.0,33.18
85809,Zambia,SCMS from RDC,Truck,2012,1,1,2012-01-10,2012-01-20,10,Late,Late,ARV,15600.0,6476.69,Separate,3088.0,41.52
85810,Côte d'Ivoire,SCMS from RDC,Truck,2012,1,2,2012-02-06,2012-02-06,0,On Time,On Time,ARV,6209.28,,Absorbed,,
85812,Mozambique,SCMS from RDC,Truck,2012,1,2,2012-02-29,2012-02-22,-7,On Time,Early,ARV,2805000.0,20179.39,Separate,32538.0,0.72
85813,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-02-14,-31,On Time,Early,ARV,16.48,,Absorbed,,
85814,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-02-14,-31,On Time,Early,ARV,1914.0,,Absorbed,,
85815,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-02-14,-31,On Time,Early,ARV,776.02,,Absorbed,,
85816,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-02-14,-31,On Time,Early,ARV,553.42,,Absorbed,,
85817,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-02-14,-31,On Time,Early,ARV,338.66,,Absorbed,,
85819,Guyana,SCMS from RDC,Air,2012,1,3,2012-03-30,2012-02-04,-55,On Time,Early,ARV,259.0,,Absorbed,,
85820,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-04-11,26,Late,Late,ARV,91.2,,Absorbed,,
85821,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-03-14,-2,On Time,Early,ARV,1312.74,1554.64,Separate,125.0,118.43
85822,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-16,2012-03-14,-2,On Time,Early,ARV,15422.94,,Absorbed,,
85823,Zimbabwe,SCMS from RDC,Truck,2012,1,2,2012-02-29,2012-02-16,-13,On Time,Early,ARV,61493.12,,Absorbed,,
85824,"Congo, DRC",SCMS from RDC,Air,2012,1,3,2012-03-22,2012-03-22,0,On Time,On Time,ARV,512.6,91.43,Separate,12.0,17.84
85825,Côte d'Ivoire,SCMS from RDC,Truck,2012,1,2,2012-02-29,2012-02-08,-21,On Time,Early,ARV,7150.0,1572.97,Separate,61.0,22.0
85826,Zambia,SCMS from RDC,Truck,2012,2,4,2012-04-27,2012-02-17,-70,On Time,Early,ARV,468089.68,,Absorbed,,
85827,Haiti,SCMS from RDC,Air,2012,1,3,2012-03-02,2012-03-12,10,Late,Late,ARV,3763.2,,Absorbed,,
85828,Tanzania,SCMS from RDC,Truck,2012,1,3,2012-03-30,2012-03-12,-18,On Time,Early,ARV,63480.3,,Absorbed,,
85829,Côte d'Ivoire,SCMS from RDC,Air,2012,1,3,2012-03-19,2012-02-24,-24,On Time,Early,ARV,51277.52,,Absorbed,,
85830,Côte d'Ivoire,SCMS from RDC,Truck,2012,1,3,2012-03-30,2012-02-24,-35,On Time,Early,ARV,28350.0,1131.63,Separate,122.0,3.99
85831,Côte d'Ivoire,SCMS from RDC,Truck,2012,1,3,2012-03-30,2012-02-24,-35,On Time,Early,ARV,119452.2,4646.14,Separate,779.0,3.89
85832,Nigeria,SCMS from RDC,Air Charter,2012,1,3,2012-03-02,2012-02-16,-15,On Time,Early,ARV,125819.75,25231.96,Separate,6436.0,20.05
85833,Nigeria,SCMS from RDC,Air Charter,2012,1,3,2012-03-16,2012-02-16,-29,On Time,Early,ARV,2703750.72,25231.96,Separate,30789.0,0.93
85834,Nigeria,SCMS from RDC,Air Charter,2012,2,6,2012-06-20,2012-02-16,-125,On Time,Early,ARV,18024.88,,Absorbed,,
85835,Uganda,SCMS from RDC,Truck,2012,1,3,2012-03-30,2012-02-27,-32,On Time,Early,ARV,30873.96,1933.3,Separate,224.0,6.26
85836,Zambia,SCMS from RDC,Truck,2012,2,5,2012-05-08,2012-03-16,-53,On Time,Early,ARV,251567.2,19949.86,Separate,3718.0,7.93
85837,Uganda,SCMS from RDC,Truck,2012,1,3,2012-03-30,2012-03-09,-21,On Time,Early,ARV,35172.8,3571.6,Separate,460.0,10.15
85838,South Sudan,SCMS from RDC,Air,2012,1,3,2012-03-21,2012-03-08,-13,On Time,Early,ARV,11700.0,,Absorbed,,
85839,Tanzania,SCMS from RDC,Truck,2012,2,4,2012-04-30,2012-04-11,-19,On Time,Early,ARV,101821.46,3279.25,Separate,1309.0,3.22
85840,Zambia,SCMS from RDC,Truck,2012,2,5,2012-05-08,2012-02-27,-71,On Time,Early,ARV,410821.68,5447.21,Separate,6005.0,1.33
85841,Rwanda,SCMS from RDC,Air,2012,1,3,2012-03-12,2012-02-28,-13,On Time,Early,ARV,21772.8,2716.08,Separate,318.0,12.47
85843,Tanzania,SCMS from RDC,Truck,2012,2,5,2012-05-08,2012-04-11,-27,On Time,Early,ARV,23812.75,3279.25,Separate,316.0,13.77
85844,Burundi,SCMS from RDC,Air,2012,2,4,2012-04-26,2012-05-04,8,Late,Late,ARV,331.5,,Absorbed,,
85845,Burundi,SCMS from RDC,Air,2012,2,4,2012-04-26,2012-05-04,8,Late,Late,ARV,110000.0,,Absorbed,,
85846,Tanzania,SCMS from RDC,Truck,2012,2,5,2012-05-04,2012-04-11,-23,On Time,Early,ARV,967068.18,,Absorbed,,
85847,Uganda,SCMS from RDC,Air,2012,2,5,2012-05-03,2012-03-27,-37,On Time,Early,ARV,78790.72,,Absorbed,,
85848,Zimbabwe,SCMS from RDC,Truck,2012,2,4,2012-04-13,2012-04-10,-3,On Time,Early,ARV,173282.87,,Absorbed,,
85849,Uganda,SCMS from RDC,Truck,2012,2,5,2012-05-16,2012-03-27,-50,On Time,Early,ARV,139061.76,,Absorbed,,
85850,Zambia,SCMS from RDC,Truck,2012,2,5,2012-05-15,2012-04-16,-29,On Time,Early,ARV,2509500.0,8510.81,Separate,17001.0,0.34
85851,Zambia,SCMS from RDC,Truck,2012,2,4,2012-04-27,2012-04-16,-11,On Time,Early,ARV,219450.0,8510.82,Separate,1485.0,3.88
85852,Côte d'Ivoire,SCMS from RDC,Truck,2012,2,4,2012-04-27,2012-04-19,-8,On Time,Early,ARV,41.3,,Absorbed,,
85853,Zambia,SCMS from RDC,Truck,2012,2,5,2012-05-15,2012-04-30,-15,On Time,Early,ARV,7096.0,,Absorbed,,
85854,Dominican Republic,SCMS from RDC,Air,2012,2,5,2012-05-21,2012-05-04,-17,On Time,Early,ARV,34697.02,,Absorbed,,
85855,Nigeria,SCMS from RDC,Air Charter,2012,3,7,2012-07-04,2012-04-30,-65,On Time,Early,ARV,213497.56,27441.22,Separate,9645.0,12.85
85856,Uganda,SCMS from RDC,Truck,2012,3,7,2012-07-03,2012-05-18,-46,On Time,Early,ARV,33699.75,,Absorbed,,
85857,Uganda,SCMS from RDC,Truck,2012,2,6,2012-06-29,2012-05-22,-38,On Time,Early,ARV,28261.94,,Absorbed,,
85859,Mozambique,SCMS from RDC,Truck,2012,3,7,2012-07-03,2012-06-28,-5,On Time,Early,ARV,257953.68,,Absorbed,,
85861,"Congo, DRC",SCMS from RDC,Air,2012,3,9,2012-09-03,2012-09-03,0,On Time,On Time,ARV,824.0,,Absorbed,,
85862,Nigeria,SCMS from RDC,Air Charter,2012,3,7,2012-07-04,2012-06-03,-31,On Time,Early,ARV,35798.91,,Absorbed,,
85863,Nigeria,SCMS from RDC,Air Charter,2012,2,6,2012-06-20,2012-06-03,-17,On Time,Early,ARV,282000.0,17090.0,Separate,2334.0,6.06
85864,Nigeria,SCMS from RDC,Air Charter,2012,3,8,2012-08-02,2012-06-03,-60,On Time,Early,ARV,17858.88,17090.0,Separate,307.0,95.69
85865,Zambia,SCMS from RDC,Air,2012,3,7,2012-07-02,2012-06-07,-25,On Time,Early,HRDT,479680.0,22171.8,Separate,1363.0,4.62
85866,"Congo, DRC",SCMS from RDC,Air,2012,3,9,2012-09-11,2012-09-11,0,On Time,On Time,ARV,2097.0,,Absorbed,,
85867,"Congo, DRC",SCMS from RDC,Air,2012,3,9,2012-09-11,2012-09-11,0,On Time,On Time,ARV,660.0,,Absorbed,,
85868,"Congo, DRC",SCMS from RDC,Air,2012,3,9,2012-09-11,2012-09-11,0,On Time,On Time,ARV,8853.0,,Absorbed,,
85869,Zimbabwe,SCMS from RDC,Truck,2012,4,10,2012-10-16,2012-06-27,-111,On Time,Early,ARV,7962.05,,Absorbed,,
85870,Nigeria,SCMS from RDC,Air Charter,2012,2,6,2012-06-20,2012-06-03,-17,On Time,Early,ARV,51493.0,,Absorbed,,
85871,Mozambique,SCMS from RDC,Truck,2012,3,8,2012-08-07,2012-07-24,-14,On Time,Early,ARV,3360.0,,Absorbed,,
85872,Tanzania,SCMS from RDC,Truck,2012,3,8,2012-08-01,2012-07-25,-7,On Time,Early,ARV,55000.0,,Absorbed,,
85873,Tanzania,SCMS from RDC,Truck,2012,3,8,2012-08-15,2012-07-25,-21,On Time,Early,ARV,57532.8,3853.89,Separate,10913.0,6.7
85874,Nigeria,SCMS from RDC,Air Charter,2012,3,8,2012-08-02,2012-07-09,-24,On Time,Early,ARV,1765800.0,21347.13,Separate,23096.0,1.21
85875,Mozambique,SCMS from RDC,Truck,2012,3,9,2012-09-04,2012-08-22,-13,On Time,Early,ARV,302000.4,6483.81,Separate,22479.0,2.15
85876,Uganda,SCMS from RDC,Truck,2012,3,9,2012-09-05,2012-07-30,-37,On Time,Early,ARV,47862.99,5081.05,Separate,637.0,10.62
85877,Zimbabwe,SCMS from RDC,Truck,2012,4,10,2012-10-16,2012-07-23,-85,On Time,Early,ARV,66377.82,,Absorbed,,
85878,Côte d'Ivoire,SCMS from RDC,Air,2012,3,7,2012-07-31,2012-07-31,0,On Time,On Time,ARV,347400.0,11592.26,Separate,4050.0,3.34
85879,Tanzania,SCMS from RDC,Truck,2012,3,8,2012-08-31,2012-08-22,-9,On Time,Early,ARV,475879.41,,Absorbed,,
85880,Nigeria,SCMS from RDC,Air Charter,2012,3,8,2012-08-02,2012-07-24,-9,On Time,Early,ARV,79056.0,16532.5,Separate,681.0,20.91
85881,Nigeria,SCMS from RDC,Air Charter,2012,3,8,2012-08-02,2012-07-24,-9,On Time,Early,ARV,159768.06,,Absorbed,,
85882,Rwanda,SCMS from RDC,Air,2012,3,8,2012-08-31,2012-08-16,-15,On Time,Early,ARV,608.4,721.36,Separate,5.0,118.57
85883,Côte d'Ivoire,SCMS from RDC,Truck,2012,3,8,2012-08-20,2012-08-18,-2,On Time,Early,ARV,129945.6,4754.53,Separate,972.0,3.66
85884,Uganda,SCMS from RDC,Air,2012,4,10,2012-10-30,2012-10-30,0,On Time,On Time,ARV,221600.0,,Absorbed,,
85885,Rwanda,SCMS from RDC,Air,2012,3,8,2012-08-24,2012-08-16,-8,On Time,Early,ARV,138561.55,18613.69,Separate,1048.0,13.43
85886,Nigeria,SCMS from RDC,Air Charter,2012,3,8,2012-08-20,2012-08-14,-6,On Time,Early,ARV,280960.0,,Absorbed,,
85887,Nigeria,SCMS from RDC,Air Charter,2012,3,8,2012-08-20,2012-08-14,-6,On Time,Early,ARV,512837.07,18461.22,Separate,4898.0,3.6
85888,Côte d'Ivoire,SCMS from RDC,Air,2012,3,8,2012-08-21,2012-08-30,9,Late,Late,ARV,60840.0,3028.66,Separate,486.0,4.98
85889,Rwanda,SCMS from RDC,Air,2012,4,11,2012-11-30,2012-09-14,-77,On Time,Early,ARV,200348.4,8684.7,Separate,4331.0,4.33
85890,Zimbabwe,SCMS from RDC,Truck,2012,4,12,2012-12-11,2012-09-04,-98,On Time,Early,ARV,177957.36,,Absorbed,,
85891,Côte d'Ivoire,SCMS from RDC,Truck,2012,4,10,2012-10-29,2012-08-27,-63,On Time,Early,ARV,506383.2,,Absorbed,,
85892,"Congo, DRC",SCMS from RDC,Air,2013,1,2,2013-02-14,2013-02-14,0,On Time,On Time,ARV,8968.86,,Absorbed,,
85893,Côte d'Ivoire,SCMS from RDC,Truck,2012,4,10,2012-10-02,2012-08-27,-36,On Time,Early,ARV,450693.6,,Absorbed,,
85894,Nigeria,SCMS from RDC,Air,2012,3,8,2012-08-31,2012-08-13,-18,On Time,Early,ARV,130491.24,18461.22,Separate,9697.0,14.15
85895,Côte d'Ivoire,SCMS from RDC,Truck,2012,3,9,2012-09-28,2012-08-31,-28,On Time,Early,ARV,129945.6,4869.4,Separate,979.0,3.75
85896,Uganda,SCMS from RDC,Truck,2012,3,9,2012-09-24,2012-09-24,0,On Time,On Time,ARV,10552.0,1618.01,Separate,108.0,15.33
85897,Uganda,SCMS from RDC,Air,2012,4,10,2012-10-18,2012-10-18,0,On Time,On Time,ARV,74049.12,,Absorbed,,
85898,Zambia,SCMS from RDC,Truck,2012,3,9,2012-09-25,2012-09-07,-18,On Time,Early,ARV,102299.44,,Absorbed,,
85899,Rwanda,SCMS from RDC,Air,2012,3,9,2012-09-28,2012-09-13,-15,On Time,Early,ARV,24590.32,,Absorbed,,
85900,Côte d'Ivoire,SCMS from RDC,Truck,2012,4,10,2012-10-29,2012-10-01,-28,On Time,Early,ARV,166771.32,,Absorbed,,
85901,Côte d'Ivoire,SCMS from RDC,Air,2012,4,10,2012-10-31,2012-10-05,-26,On Time,Early,ARV,8584.42,1113.0,Separate,99.0,12.97
85902,Côte d'Ivoire,SCMS from RDC,Truck,2012,4,10,2012-10-15,2012-10-05,-10,On Time,Early,ARV,144950.4,8158.93,Separate,1143.0,5.63
85903,South Sudan,SCMS from RDC,Air,2012,4,11,2012-11-30,2012-11-30,0,On Time,On Time,ARV,599.4,,Absorbed,,
85904,Côte d'Ivoire,SCMS from RDC,Truck,2012,4,10,2012-10-30,2012-10-24,-6,On Time,Early,ARV,64800.0,,Absorbed,,
85905,Cameroon,SCMS from RDC,Air Charter,2012,4,10,2012-10-24,2012-10-17,-7,On Time,Early,ARV,216600.04,,Absorbed,,
85906,Cameroon,SCMS from RDC,Air Charter,2012,4,10,2012-10-24,2012-10-17,-7,On Time,Early,ARV,213463.36,,Absorbed,,
85907,Cameroon,SCMS from RDC,Air Charter,2012,4,11,2012-11-07,2012-10-17,-21,On Time,Early,ARV,99084.96,,Absorbed,,
85908,Tanzania,SCMS from RDC,Truck,2012,4,11,2012-11-30,2012-11-06,-24,On Time,Early,ARV,40480.0,8977.0,Separate,3526.0,22.18
85909,Uganda,SCMS from RDC,Air,2012,4,12,2012-12-06,2012-10-29,-38,On Time,Early,ARV,1234.2,,Absorbed,,
85910,Mozambique,SCMS from RDC,Truck,2012,4,11,2012-11-30,2012-11-14,-16,On Time,Early,ARV,1471470.57,6323.1,Separate,17605.0,0.43
85911,Mozambique,SCMS from RDC,Truck,2012,4,11,2012-11-30,2012-11-14,-16,On Time,Early,ARV,190931.04,6323.1,Separate,2143.0,3.31
85912,Zambia,SCMS from RDC,Truck,2012,4,11,2012-11-15,2012-11-05,-10,On Time,Early,ARV,1912540.0,10809.09,Separate,15075.0,0.57
85913,Rwanda,SCMS from RDC,Air,2013,1,1,2013-01-16,2013-01-16,0,On Time,On Time,ARV,16130.6,2928.4,Separate,437.0,18.15
85914,Rwanda,SCMS from RDC,Air,2013,1,1,2013-01-16,2013-01-16,0,On Time,On Time,ARV,38798.4,6152.0,Separate,1045.0,15.86
85915,Zimbabwe,SCMS from RDC,Truck,2012,4,11,2012-11-19,2012-11-19,0,On Time,On Time,ARV,6256.92,,Absorbed,,
85916,Nigeria,SCMS from RDC,Air,2012,4,11,2012-11-07,2012-11-07,0,On Time,On Time,ARV,1115920.0,15459.09,Separate,17521.0,1.39
85917,Nigeria,SCMS from RDC,Air,2012,4,11,2012-11-15,2012-11-06,-9,On Time,Early,ARV,748481.08,15459.09,Separate,6886.0,2.07
85918,Nigeria,SCMS from RDC,Air,2012,4,11,2012-11-30,2012-12-04,4,Late,Late,ARV,83583.84,,Absorbed,,
85919,Uganda,SCMS from RDC,Truck,2013,1,2,2013-02-05,2013-02-05,0,On Time,On Time,ARV,257.28,673.25,Separate,5.0,261.68
85920,Mozambique,SCMS from RDC,Truck,2013,1,1,2013-01-31,2013-01-11,-20,On Time,Early,ARV,647147.02,7433.01,Separate,7899.0,1.15
85921,Côte d'Ivoire,SCMS from RDC,Truck,2013,1,1,2013-01-31,2012-01-25,-372,On Time,Early,ARV,389177.1,,Absorbed,,
85922,Uganda,SCMS from RDC,Air,2013,1,1,2013-01-31,2013-02-01,1,On Time,On Time,ARV,1691.58,,Absorbed,,
85923,Zimbabwe,SCMS from RDC,Air,2013,1,2,2013-02-15,2013-01-24,-22,On Time,Early,ARV,38947.48,2392.0,Separate,388.0,6.14
85924,Uganda,SCMS from RDC,Air,2013,1,2,2013-02-02,2013-02-02,0,On Time,On Time,ARV,31120.7,,Absorbed,,
85925,"Congo, DRC",SCMS from RDC,Air,2013,3,9,2013-09-11,2013-09-11,0,On Time,On Time,ARV,218787.27,,Absorbed,,
85926,Tanzania,SCMS from RDC,Truck,2013,1,3,2013-03-11,2013-02-18,-21,On Time,Early,ARV,895038.51,,Absorbed,7385.0,
85927,Uganda,SCMS from RDC,Air,2013,1,2,2013-02-22,2013-02-25,3,Late,Late,ARV,5677.12,3255.61,Separate,177.0,57.35
85928,Zambia,SCMS from RDC,Truck,2013,1,2,2013-02-19,2013-02-19,0,On Time,On Time,ARV,44067.84,6923.53,Separate,974.0,15.71
85929,Nigeria,SCMS from RDC,Air Charter,2013,1,2,2013-02-11,2013-02-11,0,On Time,On Time,ARV,248325.0,,Absorbed,,
85930,Nigeria,SCMS from RDC,Air Charter,2013,1,2,2013-02-11,2013-02-11,0,On Time,On Time,ARV,1183752.29,,Absorbed,,
85931,Nigeria,SCMS from RDC,Air Charter,2013,1,2,2013-02-11,2013-02-11,0,On Time,On Time,ARV,322664.41,,Absorbed,,
85932,Uganda,SCMS from RDC,Air,2013,1,2,2013-02-22,2013-02-20,-2,On Time,Early,ARV,33300.24,,Absorbed,,
85936,Uganda,SCMS from RDC,Air,2013,1,3,2013-03-04,2013-03-04,0,On Time,On Time,ARV,210311.44,17032.59,Separate,2089.0,8.1
85938,"Congo, DRC",SCMS from RDC,Air,2013,1,3,2013-03-18,2013-08-08,143,Late,Late,ARV,1549.8,,Absorbed,,
85939,Côte d'Ivoire,SCMS from RDC,Truck,2013,1,3,2013-03-28,2013-02-28,-28,On Time,Early,ARV,23432.0,,Absorbed,,
85940,Zimbabwe,SCMS from RDC,Truck,2013,1,3,2013-03-14,2013-03-14,0,On Time,On Time,ARV,135816.96,,Absorbed,,
85941,Zimbabwe,SCMS from RDC,Truck,2013,1,3,2013-03-31,2013-03-14,-17,On Time,Early,ARV,165377.5,,Absorbed,,
85942,Uganda,SCMS from RDC,Air,2013,1,3,2013-03-29,2013-03-01,-28,On Time,Early,ARV,1876.1,,Absorbed,,
85943,Haiti,SCMS from RDC,Air,2013,2,4,2013-04-09,2013-03-14,-26,On Time,Early,ARV,33825.6,,Absorbed,,
85944,Haiti,SCMS from RDC,Air,2013,2,4,2013-04-09,2013-03-14,-26,On Time,Early,ARV,4097.1,,Absorbed,,
85945,Nigeria,SCMS from RDC,Air Charter,2013,1,3,2013-03-15,2013-02-21,-22,On Time,Early,ARV,363500.0,,Absorbed,,
85947,Zimbabwe,SCMS from RDC,Truck,2013,2,4,2013-04-15,2013-03-14,-32,On Time,Early,ARV,621904.0,9405.81,Separate,12328.0,1.51
85948,Mozambique,SCMS from RDC,Truck,2013,2,4,2013-04-08,2013-04-16,8,Late,Late,ARV,36096.0,,Absorbed,,
85951,Côte d'Ivoire,SCMS from RDC,Truck,2013,2,4,2013-04-30,2013-05-10,10,Late,Late,ARV,6300.0,5405.25,Separate,1159.0,85.8
85952,Zimbabwe,SCMS from RDC,Truck,2013,2,4,2013-04-30,2013-04-08,-22,On Time,Early,ARV,195523.9,,Absorbed,,
85953,Mozambique,SCMS from RDC,Truck,2013,2,4,2013-04-19,2013-04-19,0,On Time,On Time,ARV,266420.0,4120.69,Separate,2503.0,1.55
85955,Côte d'Ivoire,SCMS from RDC,Truck,2013,1,3,2013-03-28,2013-03-30,2,On Time,On Time,ARV,318774.96,,Absorbed,,
85956,Tanzania,SCMS from RDC,Truck,2013,2,5,2013-05-31,2013-05-14,-17,On Time,Early,ARV,260301.66,,Absorbed,,
85958,Mozambique,SCMS from RDC,Truck,2013,2,6,2013-06-06,2013-06-20,14,Late,Late,ARV,14067.54,,Absorbed,,
85959,Mozambique,SCMS from RDC,Truck,2013,2,6,2013-06-06,2013-06-20,14,Late,Late,ARV,3708.18,,Absorbed,,
85960,South Sudan,SCMS from RDC,Air,2013,2,4,2013-04-30,2013-04-24,-6,On Time,Early,ARV,12553.32,,Absorbed,,
85961,South Sudan,SCMS from RDC,Air,2013,2,4,2013-04-30,2013-04-24,-6,On Time,Early,ARV,298.32,,Absorbed,,
85962,Zimbabwe,SCMS from RDC,Truck,2013,2,5,2013-05-30,2013-04-29,-31,On Time,Early,ARV,297235.2,,Absorbed,,
85963,Côte d'Ivoire,SCMS from RDC,Truck,2013,2,6,2013-06-28,2013-04-30,-59,On Time,Early,ARV,11960.0,1799.58,Separate,122.0,15.05
85964,Nigeria,SCMS from RDC,Air Charter,2013,2,5,2013-05-21,2013-05-03,-18,On Time,Early,ARV,311265.24,14547.55,Separate,4943.0,4.67
85965,Uganda,SCMS from RDC,Air,2013,2,5,2013-05-09,2013-05-22,13,Late,Late,ARV,645864.88,13817.65,Separate,8115.0,2.14
85966,Nigeria,SCMS from RDC,Air,2013,2,5,2013-05-21,2013-05-23,2,On Time,On Time,ARV,8716.1,1941.82,Separate,218.0,22.28
85967,Uganda,SCMS from RDC,Truck,2013,2,5,2013-05-31,2013-05-30,-1,On Time,Early,ARV,6486.0,1034.64,Separate,142.0,15.95
85968,Nigeria,SCMS from RDC,Air Charter,2013,2,5,2013-05-21,2013-05-03,-18,On Time,Early,ARV,214700.0,14547.55,Separate,6528.0,6.78
85969,Nigeria,SCMS from RDC,Air Charter,2013,2,6,2013-06-04,2013-05-10,-25,On Time,Early,ARV,156813.03,,Absorbed,,
85970,Nigeria,SCMS from RDC,Air Charter,2013,2,6,2013-06-04,2013-05-10,-25,On Time,Early,ARV,399600.0,,Absorbed,,
85971,Zambia,SCMS from RDC,Truck,2013,2,6,2013-06-25,2013-05-29,-27,On Time,Early,ARV,223608.0,17650.15,Separate,11808.0,7.89
85972,Tanzania,SCMS from RDC,Truck,2013,2,6,2013-06-28,2013-05-23,-36,On Time,Early,ARV,48705.15,7185.6,Separate,9174.0,14.75
85974,Zambia,SCMS from RDC,Truck,2013,3,7,2013-07-15,2013-07-23,8,Late,Late,ARV,1021079.52,,Absorbed,9347.0,
85975,Mozambique,SCMS from RDC,Truck,2013,3,7,2013-07-31,2013-07-26,-5,On Time,Early,ARV,34101.2,5496.08,Separate,273.0,16.12
85977,Cameroon,SCMS from RDC,Air Charter,2013,3,7,2013-07-22,2013-07-31,9,Late,Late,ARV,473400.0,,Absorbed,,
85978,Zimbabwe,SCMS from RDC,Truck,2013,3,7,2013-07-31,2013-08-06,6,Late,Late,ARV,618144.0,,Absorbed,,
85979,Zimbabwe,SCMS from RDC,Truck,2013,3,7,2013-07-30,2013-08-06,7,Late,Late,ARV,59000.55,,Absorbed,,
85980,Côte d'Ivoire,SCMS from RDC,Truck,2013,3,7,2013-07-31,2013-08-06,6,Late,Late,ARV,336000.0,17548.41,Separate,3893.0,5.22
85981,Côte d'Ivoire,SCMS from RDC,Truck,2013,3,7,2013-07-31,2013-08-06,6,Late,Late,ARV,4200.0,,Absorbed,,
85982,Nigeria,SCMS from RDC,Air Charter,2013,3,8,2013-08-21,2013-07-30,-22,On Time,Early,ARV,78850.0,,Absorbed,2511.0,
85983,Côte d'Ivoire,SCMS from RDC,Truck,2013,4,10,2013-10-31,2013-07-23,-100,On Time,Early,ARV,24187.28,1478.34,Separate,162.0,6.11
85985,Nigeria,SCMS from RDC,Air Charter,2013,3,8,2013-08-21,2013-07-23,-29,On Time,Early,ARV,223.08,,Absorbed,33051.0,
85986,Burundi,SCMS from RDC,Air,2013,3,8,2013-08-24,2013-08-26,2,On Time,On Time,ARV,56280.0,,Absorbed,,
85987,Uganda,SCMS from RDC,Air,2013,3,9,2013-09-02,2013-09-02,0,On Time,On Time,ARV,120205.8,,Absorbed,,
85989,Mozambique,SCMS from RDC,Truck,2013,4,10,2013-10-09,2013-10-09,0,On Time,On Time,ARV,1318366.4,10825.06,Separate,16498.0,0.82
85990,Mozambique,SCMS from RDC,Truck,2013,3,9,2013-09-27,2013-09-27,0,On Time,On Time,ARV,27510.0,4044.33,Separate,5291.0,14.7
85991,Mozambique,SCMS from RDC,Truck,2013,4,11,2013-11-13,2013-11-13,0,On Time,On Time,ARV,4520.0,,Absorbed,,
85992,Mozambique,SCMS from RDC,Truck,2013,4,11,2013-11-13,2013-11-13,0,On Time,On Time,ARV,23354.3,,Absorbed,,
85993,Uganda,SCMS from RDC,Air,2013,3,9,2013-09-27,2013-09-27,0,On Time,On Time,ARV,108310.5,20719.01,Separate,2933.0,19.13
85994,Tanzania,SCMS from RDC,Truck,2013,4,10,2013-10-25,2013-10-01,-24,On Time,Early,ARV,1759.4,,Absorbed,,
85995,Zambia,SCMS from RDC,Truck,2013,4,10,2013-10-22,2013-10-22,0,On Time,On Time,ARV,88546.8,,Absorbed,,
85996,Côte d'Ivoire,SCMS from RDC,Truck,2014,1,1,2014-01-08,2013-09-13,-117,On Time,Early,ARV,57246.0,3738.52,Separate,1208.0,6.53
85997,Tanzania,SCMS from RDC,Truck,2013,4,10,2013-10-31,2013-10-08,-23,On Time,Early,ARV,347116.74,6052.1,Separate,3547.0,1.74
85998,Nigeria,SCMS from RDC,Air Charter,2013,3,9,2013-09-20,2013-09-12,-8,On Time,Early,ARV,3839.68,34218.36,Separate,48.0,891.18
85999,Nigeria,SCMS from RDC,Air Charter,2013,3,9,2013-09-20,2013-09-12,-8,On Time,Early,ARV,29693.61,34218.36,Separate,857.0,115.24
86000,Nigeria,SCMS from RDC,Air Charter,2013,3,9,2013-09-20,2013-09-12,-8,On Time,Early,ARV,179134.5,5703.06,Separate,2847.0,3.18
86001,Zambia,SCMS from RDC,Truck,2013,3,9,2013-09-30,2013-09-17,-13,On Time,Early,ARV,44785.68,,Absorbed,,
86003,Rwanda,SCMS from RDC,Air,2013,4,10,2013-10-31,2013-10-24,-7,On Time,Early,ARV,44832.32,2593.56,Separate,292.0,5.79
86005,Uganda,SCMS from RDC,Truck,2013,4,10,2013-10-21,2013-11-08,18,Late,Late,ARV,102032.3,5591.3,Separate,1713.0,5.48
86007,Dominican Republic,SCMS from RDC,Air,2013,4,10,2013-10-29,2013-10-10,-19,On Time,Early,ARV,13167.83,,Absorbed,,
86008,Tanzania,SCMS from RDC,Truck,2013,4,10,2013-10-31,2013-11-04,4,Late,Late,ARV,21111.46,,Absorbed,,
